,price,price_log,sqft_above,sqft_above_log,sqft_lot,sqft_lot_log,sqft_living15,sqft_living15_log,sqft_lot15,age,bedrooms,bathrooms,floors,water_1.0,base_1.0,reno_1.0,cond_2.0,cond_3.0,cond_4.0,cond_5.0,zip_A,zip_B,zip_C,zip_D,zip_E,zip_F,zip_G,zip_H,zip_I
7945,340000.0,12.736700896592344,1954,7.577633832602728,4805,8.477412321404392,1714,7.446585099157725,3259,10,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2709,305000.0,12.628067055589549,1714,7.446585099157725,3240,8.083328608786376,1714,7.446585099157725,3240,10,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20876,790000.0,13.579788224443204,3500,8.160518247477505,69848,11.154076731490644,4443,8.399085102935908,94403,10,4,3.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21222,299000.0,12.608198852372823,1572,7.360103972989152,4000,8.294049640102028,1608,7.382746449738912,5175,2,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19981,287000.0,12.567237494741757,1600,7.3777589082278725,6315,8.750683034784592,1608,7.382746449738912,4300,2,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20349,310000.0,12.644327576461329,2242,7.715123603632105,5744,8.65591111072806,2009,7.605392364814935,5712,3,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20060,329900.0,12.706544857216672,2242,7.715123603632105,4995,8.516192691082654,1798,7.494430215031565,4942,4,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21315,333000.0,12.71589776896258,2623,7.872073979866873,7184,8.879611609982035,2010,7.605890001053122,4939,3,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21166,279950.0,12.54236629477704,1608,7.382746449738912,4800,8.476371196895983,2009,7.605392364814935,4800,2,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20343,279000.0,12.538967060803502,2009,7.605392364814935,4800,8.476371196895983,1798,7.494430215031565,4800,3,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19845,328000.0,12.70076888736628,2242,7.715123603632105,4800,8.476371196895983,2009,7.605392364814935,4800,2,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20491,280000.0,12.542544882151386,1608,7.382746449738912,4818,8.480114183174816,2009,7.605392364814935,5200,3,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20967,303210.0,12.622180913736818,2009,7.605392364814935,5000,8.517193191416238,2009,7.605392364814935,5182,1,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20661,274950.0,12.52434454193596,1608,7.382746449738912,4000,8.294049640102028,2009,7.605392364814935,4983,1,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20317,309780.0,12.643617647101749,2242,7.715123603632105,4500,8.411832675758411,2009,7.605392364814935,4500,1,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1780,190000.0,12.154779351142624,840,6.733401891837359,12252,9.413444467952665,1010,6.917705609835305,11876,21,2,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16003,640000.0,13.369223455335854,2970,7.996317231796746,34981,10.462560335928407,3170,8.061486866871327,30277,17,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19082,420000.0,12.948009990259552,3360,8.11969625295725,11637,9.361944956108077,3530,8.169053149927343,11205,25,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17795,510000.0,13.142166004700508,3530,8.169053149927343,10935,9.299723933110869,3360,8.11969625295725,11250,23,4,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16330,486000.0,13.093963902882631,3560,8.177515823846075,12047,9.396570945266852,3420,8.13739583005665,11250,27,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1308,556000.0,13.228523573232719,3840,8.253227645581772,16905,9.735364715141987,3270,8.0925452638913,12133,24,5,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12548,445000.0,13.005829561148378,2790,7.933796874815411,16173,9.69109846411978,2890,7.969011781106478,11632,27,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1980,402500.0,12.905450375840756,2600,7.8632667240095735,11951,9.388570235866881,2820,7.944492163932159,12093,27,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11535,515000.0,13.151922179645874,3290,8.098642843759418,11441,9.344958673700944,2600,7.8632667240095735,12070,27,3,2.75,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8821,490600.0,13.103384410806527,3316,8.106514516255185,11447,9.345482965918476,3000,8.006367567650246,11447,29,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2165,306000.0,12.631340380934517,1190,7.081708586105575,10350,9.244741798693514,1850,7.52294091807237,10500,56,3,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6269,485000.0,13.091904169919621,2010,7.605890001053122,7392,8.90815361332152,1660,7.414572881350589,8363,56,4,1.75,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13037,455000.0,13.028052697933088,1280,7.154615356913663,11400,9.341368634382587,1880,7.539027055823995,11400,60,4,1.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12349,367950.0,12.815702338354745,1250,7.1308988302963465,8234,9.01602720232985,1660,7.414572881350589,7200,65,3,1.75,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6059,525000.0,13.17115354157376,1980,7.590852123688581,12106,9.401456476451633,2170,7.682482446534506,11156,23,4,2.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1183,423000.0,12.955127458028414,1830,7.512071245835466,13900,9.539644119118783,1840,7.517520850603031,10667,64,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7894,380000.0,12.84792653170257,2010,7.605890001053122,16736,9.72531736686465,1890,7.5443321080536885,11477,86,3,2.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5242,890000.0,13.698976741708323,3370,8.122668023346407,7200,8.881836305004146,1880,7.539027055823995,7200,1,4,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8580,775000.0,13.560618308335483,2050,7.6255950721324535,8400,9.035986984831405,2880,7.965545573129992,7440,60,4,2.5,2.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14065,970000.0,13.785051350479566,1130,7.029972911706386,5420,8.597851094433691,2530,7.835974581721566,7200,52,4,3.25,1.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17198,705000.0,13.465953081794405,1780,7.484368643286131,7200,8.881836305004146,2300,7.7406644019172415,7200,36,3,2.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11587,850000.0,13.652991628466498,3090,8.035926369891792,6744,8.81640849968169,2020,7.61085279039525,6656,92,4,3.25,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8781,415000.0,12.936033799212835,1570,7.358830898342354,11752,9.371778717853713,2010,7.605890001053122,8291,85,3,1.0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12300,352500.0,12.772805901234461,1030,6.937314081223682,10269,9.236884927198295,2090,7.644919344958857,10269,57,3,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21476,400000.0,12.89921982609012,1910,7.554858521040676,4408,8.391176350832751,1910,7.554858521040676,8154,8,3,2.5,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16704,415000.0,12.936033799212835,2000,7.600902459542082,5962,8.693161274238017,1790,7.489970898834801,10500,16,4,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2969,400000.0,12.89921982609012,1060,6.966024187106113,12000,9.392661928770137,1550,7.346010209913293,10500,63,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2765,549950.0,13.217582643985264,2160,7.67786350067821,6288,8.746398334109042,1830,7.512071245835466,7600,19,3,2.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10667,402500.0,12.905450375840756,990,6.897704943128636,10752,9.282847062762931,1820,7.506591780070841,7600,86,3,1.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1063,275000.0,12.524526376648708,1410,7.251344983372214,9000,9.104979856318357,1910,7.554858521040676,7214,62,3,1.5,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5648,350000.0,12.765688433465597,1080,6.984716320118266,7000,8.85366542803745,1410,7.251344983372214,7214,99,3,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3715,250000.0,12.429216196844383,1050,6.956545443151569,6874,8.835501457409778,1500,7.313220387090301,8954,61,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
464,330000.0,12.706847933442663,980,6.887552571664617,7000,8.85366542803745,1220,7.106606137727303,7000,62,3,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5969,295000.0,12.594730635321957,800,6.684611727667927,6500,8.779557455883728,1220,7.106606137727303,7000,62,2,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
16086,1200000.0,13.997832114758229,3140,8.0519780789023,10842,9.291182759820284,2280,7.731930721948486,11106,27,3,3.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18011,536000.0,13.19188944005294,1350,7.2078598714324755,9140,9.120415664448196,2700,7.90100705199242,7800,50,5,2.25,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
306,550000.0,13.217673557208654,1400,7.24422751560335,7750,8.955448122347393,1800,7.495541943884256,8275,50,4,2.75,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6206,510000.0,13.142166004700508,1240,7.122866658599083,7800,8.961879012677683,2010,7.605890001053122,9100,43,4,2.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4533,650000.0,13.38472764187182,1600,7.3777589082278725,7220,8.884610231886873,2220,7.705262474866325,9100,27,4,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
957,345500.0,12.752747922189862,1350,7.2078598714324755,8581,9.057305735807121,2080,7.640123172695364,8451,71,3,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4131,625000.0,13.345506928718539,1820,7.506591780070841,9599,9.169414205363537,2660,7.886081401775745,8280,54,4,2.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
120,660000.0,13.399995114002609,1560,7.352441100243583,6474,8.775549434486189,2340,7.757906208351747,10856,51,3,2.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12290,668750.0,13.413165577192354,1590,7.371489295214277,6420,8.767173396684006,2110,7.6544432264701125,10856,51,4,2.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2961,580000.0,13.270783382522602,1860,7.528331766707247,7190,8.880446450715093,1670,7.4205789054108005,5525,63,3,1.5,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8904,370000.0,12.821258284620408,1060,6.966024187106113,7419,8.911799556189527,2190,7.691656822810547,5953,109,3,1.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14668,1300000.0,14.077874822431765,1940,7.570443252057374,19449,9.875550933843105,2540,7.8399193600125825,23598,30,2,2.5,2.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2551,715000.0,13.480037821676145,1720,7.450079569807499,6000,8.699514748210191,2340,7.757906208351747,7200,31,3,2.5,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19481,380000.0,12.84792653170257,1120,7.02108396428914,7560,8.930626469173578,1120,7.02108396428914,7200,68,2,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11130,605000.0,13.312983737012978,1930,7.5652752818989315,5400,8.594154232552366,2100,7.649692623711514,6840,37,3,1.75,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19207,675000.0,13.422467969854667,1880,7.539027055823995,3600,8.1886891244442,2090,7.644919344958857,6000,18,4,3.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11124,500000.0,13.122363377404328,1730,7.455876687491824,7680,8.946374826141717,2390,7.779048644925556,7680,43,3,2.25,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1272,320000.0,12.676076274775909,1770,7.478734825567875,12000,9.392661928770137,2030,7.615791072035833,6000,73,3,1.75,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2973,427000.0,12.96453929221076,2050,7.6255950721324535,3218,8.076515327552329,2050,7.6255950721324535,7200,7,3,2.5,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8123,344950.0,12.751154757974255,1470,7.293017679772782,6950,8.846496938558838,1660,7.414572881350589,5065,83,3,2.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6338,505000.0,13.132313708257497,1480,7.299797366758161,12675,9.447386828459384,1820,7.506591780070841,7995,86,4,1.0,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18884,682000.0,13.432784936825598,2390,7.779048644925556,53941,10.895646135639412,2610,7.867105500316739,104108,26,4,2.5,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2660,418200.0,12.94371506597667,1190,7.081708586105575,9542,9.163458386076051,2080,7.640123172695364,9542,35,3,2.25,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2736,397000.0,12.891691559669328,2201,7.696667081526462,9542,9.163458386076051,1990,7.595889917718538,9542,9,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6400,279000.0,12.538967060803502,1150,7.047517221357296,9623,9.171911345356401,1820,7.506591780070841,9623,53,3,1.75,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9880,210500.0,12.257240932104573,1040,6.946975992135418,10178,9.227983807148778,2040,7.620705086838262,10660,55,3,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13566,780000.0,13.567049198665774,1360,7.215239978730097,3800,8.242756345714477,2100,7.649692623711514,3800,88,5,1.75,1.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14167,315000.0,12.66032791780777,970,6.877296071497429,18557,9.828602355344339,1150,7.047517221357296,7200,76,2,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11827,320000.0,12.676076274775909,1160,7.05617528410041,7800,8.961879012677683,1380,7.22983877815125,7800,55,3,2.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1114,262000.0,12.476099782743233,1560,7.352441100243583,7800,8.961879012677683,1160,7.05617528410041,7800,18,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7675,345000.0,12.751299696013497,780,6.659293919683638,2700,7.90100705199242,1400,7.24422751560335,3000,111,2,1.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4743,680000.0,13.42984807715229,1900,7.549609165154532,2551,7.844240718141811,2060,7.630461261783627,2936,14,3,2.5,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6904,596000.0,13.297995946047488,1730,7.455876687491824,2631,7.875119281040293,1730,7.455876687491824,2751,14,3,2.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19599,338000.0,12.730801174465157,1640,7.402451520818244,23512,10.065266208098754,1630,7.396335293800808,19613,82,3,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12732,210000.0,12.254862809699606,1180,7.07326971745971,28710,10.26500077311511,2180,7.687080155783135,28710,65,4,1.75,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3778,411000.0,12.926348493478372,2500,7.824046010856292,5257,8.567315800819449,1660,7.414572881350589,5970,49,4,2.75,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8971,275000.0,12.524526376648708,860,6.756932389247553,5472,8.607399459302387,1720,7.450079569807499,5670,92,4,2.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20888,519990.0,13.161564859603466,1320,7.1853870155804165,1321,7.186144304522325,3080,8.03268487596762,4558,1,4,3.25,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21085,277140.0,12.532278072652707,920,6.824373670043086,785,6.665683717782408,2820,7.944492163932159,5626,1,3,1.5,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8526,480000.0,13.081541382884074,2980,7.9996785794994505,7338,8.900821604915228,3010,8.009695357742922,5267,9,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19717,489000.0,13.10011776845701,3080,8.03268487596762,5598,8.630164670075398,3080,8.03268487596762,5303,9,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15173,852000.0,13.655341805811453,1470,7.293017679772782,3588,8.185350223178686,1740,7.461640392208575,3588,88,4,1.0,1.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4952,214100.0,12.274198474577775,1150,7.047517221357296,2064,7.6324011266014535,1880,7.539027055823995,2855,11,2,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,1230000.0,14.0225247273486,3890,8.266164436612492,101930,11.532041582162458,4760,8.468002947225466,101930,14,4,4.5,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7451,1300000.0,14.077874822431765,4380,8.384804003370492,74052,11.212522828109067,5170,8.550627967502475,62291,14,4,3.5,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19961,1180000.0,13.981024996441848,3750,8.229511118964457,74052,11.212522828109067,4920,8.501063809486354,74052,2,4,3.25,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21504,1410000.0,14.15910026235435,4280,8.361708288575842,50621,10.832121788941521,4920,8.501063809486354,74052,3,4,4.0,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5058,1100000.0,13.9108207377686,5070,8.531096096585228,60123,11.004147742821537,4920,8.501063809486354,101930,15,4,3.75,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20442,1270000.0,14.054527458434775,4640,8.442469645220301,13404,9.5033084488572,4690,8.453187861440325,13590,8,4,3.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19840,1080000.0,13.892471599100402,4800,8.476371196895983,12727,9.451480999992047,4750,8.465899897028686,13602,4,4,3.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5446,1780000.0,14.392123922268269,4890,8.494947582468917,13402,9.503159228533116,5790,8.663887570567042,13539,11,4,3.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1122,1200000.0,13.997832114758229,3990,8.29154650988391,13470,9.50822026940441,5790,8.663887570567042,13709,9,4,1.75,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11586,1200000.0,13.997832114758229,4170,8.335671314792847,9748,9.184817414745098,4560,8.425077902508432,10589,11,4,3.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17586,1280000.0,14.0623706358958,5040,8.525161361065415,9466,9.155461710466193,4300,8.366370301681654,9417,11,5,4.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3118,1320000.0,14.093142294562554,6110,8.71768205216564,10369,9.246575864558277,4190,8.340456012916183,10762,10,4,5.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13420,1040000.0,13.854731271117556,4440,8.39840965542627,10660,9.274253697719836,4390,8.387084506069217,9976,12,4,3.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1099,1570000.0,14.266586177324491,6070,8.711113884053544,14731,9.597709395814938,4750,8.465899897028686,13404,11,5,4.5,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14284,1500000.0,14.22097566607244,5550,8.62155320674048,12968,9.470240063415512,4750,8.465899897028686,13001,10,4,4.25,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3917,1210000.0,14.006130917572923,4250,8.354674261918463,10925,9.298809019963791,4650,8.444622498581403,11544,12,4,2.75,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19925,450000.0,13.017002861746503,2710,7.904703913873747,6220,8.735525185733225,2530,7.835974581721566,4759,1,5,2.75,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19621,363990.0,12.804881673714029,2240,7.7142311448490855,3712,8.21932609390609,2530,7.835974581721566,4315,1,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20183,430760.0,12.973306369442817,2710,7.904703913873747,4685,8.452121194672523,2710,7.904703913873747,4449,1,5,2.75,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20255,349990.0,12.765659861628855,2220,7.705262474866325,3561,8.177796683277778,2530,7.835974581721566,4449,1,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20075,417838.0,12.942849076577568,2530,7.835974581721566,5048,8.52674740422105,2530,7.835974581721566,4359,1,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21399,389990.0,12.87387637675145,2245,7.716460800176355,4330,8.373322820996535,2530,7.835974581721566,4478,1,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20323,362865.0,12.801786143248279,2245,7.716460800176355,4301,8.366602832783736,2530,7.835974581721566,4478,1,4,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19802,419354.0,12.946470710938664,2710,7.904703913873747,4500,8.411832675758411,2710,7.904703913873747,4626,1,5,2.75,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19126,266490.0,12.493091998431856,1810,7.501082124259871,4113,8.321907968230423,1880,7.539027055823995,4465,11,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13547,290000.0,12.577636201962656,2200,7.696212639346407,4240,8.352318548226004,2200,7.696212639346407,4311,12,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19288,315000.0,12.66032791780777,2200,7.696212639346407,5954,8.691818541575723,2200,7.696212639346407,5046,11,3,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12789,268000.0,12.498742259492994,2400,7.783224016336037,4564,8.425954710981966,1880,7.539027055823995,4109,11,5,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16535,338000.0,12.730801174465157,2400,7.783224016336037,4496,8.410943391573527,1880,7.539027055823995,4319,11,5,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3647,335000.0,12.721885810807203,2400,7.783224016336037,4548,8.422442854870427,2200,7.696212639346407,4465,12,5,2.5,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2846,306000.0,12.631340380934517,1560,7.352441100243583,7500,8.922658299524402,1600,7.3777589082278725,7904,49,3,1.75,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13407,275000.0,12.524526376648708,1320,7.1853870155804165,7695,8.94832604627298,1370,7.222566018822171,8295,56,3,1.5,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4641,280000.0,12.542544882151386,1020,6.927557906278317,8400,9.035986984831405,1690,7.432483807917119,8030,58,3,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18939,259000.0,12.464583340681674,1320,7.1853870155804165,8625,9.062420241899561,1370,7.222566018822171,8295,58,3,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2278,660000.0,13.399995114002609,1660,7.414572881350589,1825,7.509335266016592,2260,7.723120092266331,1834,13,3,3.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18555,651000.0,13.386264921190707,1660,7.414572881350589,1834,7.51425465281641,2260,7.723120092266331,1834,13,3,3.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12040,700000.0,13.458835614025542,1230,7.114769448366463,4905,8.498010371999463,2210,7.700747794511798,1834,103,3,1.75,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18395,685000.0,13.437174117244362,1300,7.170119543449628,1676,7.424165281042028,1260,7.138866999945524,1740,72,2,1.5,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7115,750000.0,13.527828485512494,1300,7.170119543449628,7632,8.940105213128122,1420,7.258412150595307,1676,72,2,1.5,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11309,687500.0,13.440817108522863,1280,7.154615356913663,2114,7.656337166430183,1540,7.3395376954076745,1456,111,3,1.5,1.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17996,742000.0,13.517104522149518,1540,7.3395376954076745,704,6.556778356158042,1540,7.3395376954076745,1456,4,3,3.25,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8083,485500.0,13.092934566713517,1190,7.081708586105575,1286,7.1592919047975645,1460,7.286191714702382,1245,9,2,1.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2161,570000.0,13.253391639810733,1150,7.047517221357296,1021,6.928537818164665,1460,7.286191714702382,1245,9,3,3.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20291,665000.0,13.407542319637992,1060,6.966024187106113,929,6.834108738813838,1510,7.31986492980897,1193,1,3,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19974,685000.0,13.437174117244362,1140,7.038783541388542,1193,7.084226422097916,1510,7.31986492980897,1193,1,3,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15816,540000.0,13.199324418540456,1160,7.05617528410041,1021,6.928537818164665,1440,7.272398392570047,1021,7,3,2.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
811,419000.0,12.945626198904275,840,6.733401891837359,1253,7.133295954896068,1310,7.177782416195197,1963,7,2,2.25,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16088,589000.0,13.286181462633724,2210,7.700747794511798,4366,8.38160253710989,1740,7.461640392208575,1745,114,4,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21194,500000.0,13.122363377404328,1160,7.05617528410041,1500,7.313220387090301,1320,7.1853870155804165,1581,9,2,2.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20555,552500.0,13.222208712374044,1120,7.02108396428914,1435,7.268920128193722,1320,7.1853870155804165,1652,8,3,1.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
175,425000.0,12.959844447906553,820,6.709304340258298,1100,7.003065458786462,1590,7.371489295214277,1795,7,3,2.5,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
